CountryCode,subset,question_code,question_label,answer,percentage,notes
Spain,Transgender,tr3,From whom did you seek help and what was the outcome? *,A) Wanted to help but could not offer everything I needed,6,[0]
Spain,Transgender,tr3,From whom did you seek help and what was the outcome? *,"A) Wanted to help, but I did not consent to the treatment proposed",7,[0]
Spain,Transgender,tr3,From whom did you seek help and what was the outcome? *,A) Did not seem to want to help me,35,
Spain,Transgender,tr3,From whom did you seek help and what was the outcome? *,A) Refused to help me,7,[0]
Spain,Transgender,tr3,From whom did you seek help and what was the outcome? *,A) Does not apply to me,13,[0]
Spain,Transgender,tr3,From whom did you seek help and what was the outcome? *,B) Was informative and helpful,61,
Spain,Transgender,tr3,From whom did you seek help and what was the outcome? *,B) Wanted to help but could not offer everything I needed,23,[0]
Spain,Transgender,tr3,From whom did you seek help and what was the outcome? *,"B) Wanted to help, but I did not consent to the treatment proposed",9,[0]
Spain,Transgender,tr3,From whom did you seek help and what was the outcome? *,B) Did not seem to want to help me,20,[0]
Spain,Transgender,tr3,From whom did you seek help and what was the outcome? *,B) Refused to help me,4,[0]
Spain,Transgender,tr3,From whom did you seek help and what was the outcome? *,B) Does not apply to me,16,[0]
Spain,Transgender,tr3,From whom did you seek help and what was the outcome? *,C) Was informative and helpful,25,[0]
Spain,Transgender,tr3,From whom did you seek help and what was the outcome? *,C) Wanted to help but could not offer everything I needed,7,[0]
Spain,Transgender,tr3,From whom did you seek help and what was the outcome? *,"C) Wanted to help, but I did not consent to the treatment proposed",17,[0]
Spain,Transgender,tr3,From whom did you seek help and what was the outcome? *,C) Did not seem to want to help me,7,[0]
Spain,Transgender,tr3,From whom did you seek help and what was the outcome? *,C) Refused to help me,10,[0]
Spain,Transgender,tr3,From whom did you seek help and what was the outcome? *,C) Does not apply to me,25,[0]
Finland,Transgender,tr3,From whom did you seek help and what was the outcome? *,A) Was informative and helpful,22,
Finland,Transgender,tr3,From whom did you seek help and what was the outcome? *,A) Wanted to help but could not offer everything I needed,3,[0]
Finland,Transgender,tr3,From whom did you seek help and what was the outcome? *,"A) Wanted to help, but I did not consent to the treatment proposed",17,
Finland,Transgender,tr3,From whom did you seek help and what was the outcome? *,A) Did not seem to want to help me,35,
Finland,Transgender,tr3,From whom did you seek help and what was the outcome? *,A) Refused to help me,8,[0]
Finland,Transgender,tr3,From whom did you seek help and what was the outcome? *,A) Does not apply to me,21,
Finland,Transgender,tr3,From whom did you seek help and what was the outcome? *,B) Was informative and helpful,48,
Finland,Transgender,tr3,From whom did you seek help and what was the outcome? *,B) Wanted to help but could not offer everything I needed,26,
Finland,Transgender,tr3,From whom did you seek help and what was the outcome? *,"B) Wanted to help, but I did not consent to the treatment proposed",9,
Finland,Transgender,tr3,From whom did you seek help and what was the outcome? *,B) Did not seem to want to help me,16,
Finland,Transgender,tr3,From whom did you seek help and what was the outcome? *,B) Refused to help me,7,[0]
Finland,Transgender,tr3,From whom did you seek help and what was the outcome? *,B) Does not apply to me,19,
Finland,Transgender,tr3,From whom did you seek help and what was the outcome? *,C) Was informative and helpful,48,
Finland,Transgender,tr3,From whom did you seek help and what was the outcome? *,C) Wanted to help but could not offer everything I needed,18,
Finland,Transgender,tr3,From whom did you seek help and what was the outcome? *,"C) Wanted to help, but I did not consent to the treatment proposed",4,[0]
Finland,Transgender,tr3,From whom did you seek help and what was the outcome? *,C) Did not seem to want to help me,8,[0]
Finland,Transgender,tr3,From whom did you seek help and what was the outcome? *,C) Refused to help me,5,[0]
Finland,Transgender,tr3,From whom did you seek help and what was the outcome? *,C) Does not apply to me,23,
France,Transgender,tr3,From whom did you seek help and what was the outcome? *,A) Was informative and helpful,35,
France,Transgender,tr3,From whom did you seek help and what was the outcome? *,A) Wanted to help but could not offer everything I needed,4,[0]
France,Transgender,tr3,From whom did you seek help and what was the outcome? *,"A) Wanted to help, but I did not consent to the treatment proposed",10,[0]
France,Transgender,tr3,From whom did you seek help and what was the outcome? *,A) Did not seem to want to help me,29,
France,Transgender,tr3,From whom did you seek help and what was the outcome? *,A) Refused to help me,8,[0]
France,Transgender,tr3,From whom did you seek help and what was the outcome? *,A) Does not apply to me,17,
France,Transgender,tr3,From whom did you seek help and what was the outcome? *,B) Was informative and helpful,58,
France,Transgender,tr3,From whom did you seek help and what was the outcome? *,B) Wanted to help but could not offer everything I needed,27,
France,Transgender,tr3,From whom did you seek help and what was the outcome? *,"B) Wanted to help, but I did not consent to the treatment proposed",9,[0]
France,Transgender,tr3,From whom did you seek help and what was the outcome? *,B) Did not seem to want to help me,19,
France,Transgender,tr3,From whom did you seek help and what was the outcome? *,B) Refused to help me,12,
France,Transgender,tr3,From whom did you seek help and what was the outcome? *,B) Does not apply to me,15,
France,Transgender,tr3,From whom did you seek help and what was the outcome? *,C) Was informative and helpful,35,
France,Transgender,tr3,From whom did you seek help and what was the outcome? *,C) Wanted to help but could not offer everything I needed,11,
France,Transgender,tr3,From whom did you seek help and what was the outcome? *,"C) Wanted to help, but I did not consent to the treatment proposed",4,[0]
France,Transgender,tr3,From whom did you seek help and what was the outcome? *,C) Did not seem to want to help me,13,
France,Transgender,tr3,From whom did you seek help and what was the outcome? *,C) Refused to help me,10,[0]
France,Transgender,tr3,From whom did you seek help and what was the outcome? *,C) Does not apply to me,18,
Croatia,Transgender,tr3,From whom did you seek help and what was the outcome? *,A) Was informative and helpful,:, [1] 
Croatia,Transgender,tr3,From whom did you seek help and what was the outcome? *,"A) Wanted to help, but I did not consent to the treatment proposed",:, [1] 
Croatia,Transgender,tr3,From whom did you seek help and what was the outcome? *,A) Did not seem to want to help me,:, [1] 
Croatia,Transgender,tr3,From whom did you seek help and what was the outcome? *,A) Refused to help me,:, [1] 
Croatia,Transgender,tr3,From whom did you seek help and what was the outcome? *,A) Does not apply to me,:, [1] 
Croatia,Transgender,tr3,From whom did you seek help and what was the outcome? *,B) Was informative and helpful,:, [1] 
Croatia,Transgender,tr3,From whom did you seek help and what was the outcome? *,B) Wanted to help but could not offer everything I needed,:, [1] 
Croatia,Transgender,tr3,From whom did you seek help and what was the outcome? *,"B) Wanted to help, but I did not consent to the treatment proposed",:, [1] 
Croatia,Transgender,tr3,From whom did you seek help and what was the outcome? *,B) Did not seem to want to help me,:, [1] 
Croatia,Transgender,tr3,From whom did you seek help and what was the outcome? *,B) Does not apply to me,:, [1] 
Croatia,Transgender,tr3,From whom did you seek help and what was the outcome? *,C) Was informative and helpful,:, [1] 
Croatia,Transgender,tr3,From whom did you seek help and what was the outcome? *,C) Wanted to help but could not offer everything I needed,:, [1] 
Croatia,Transgender,tr3,From whom did you seek help and what was the outcome? *,C) Did not seem to want to help me,:, [1] 
Croatia,Transgender,tr3,From whom did you seek help and what was the outcome? *,C) Does not apply to me,:, [1] 
Hungary,Transgender,tr3,From whom did you seek help and what was the outcome? *,A) Was informative and helpful,16,[0]
Hungary,Transgender,tr3,From whom did you seek help and what was the outcome? *,A) Wanted to help but could not offer everything I needed,2,[0]
