CountryCode,question_label,target_group,education,answer,percentage
Poland,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,Lower secondary or less,Always,22
Poland,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,Lower secondary or less,Often,19
Poland,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,Lower secondary or less,Rarely,32
Poland,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,Lower secondary or less,Never,26
Poland,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,Lower secondary or less,Dont know,0
Portugal,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,Lower secondary or less,Always,22
Portugal,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,Lower secondary or less,Often,12
Portugal,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,Lower secondary or less,Rarely,20
Portugal,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,Lower secondary or less,Never,46
Portugal,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,Lower secondary or less,Dont know,0
Romania,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,Lower secondary or less,Always,32
Romania,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,Lower secondary or less,Often,20
Romania,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,Lower secondary or less,Rarely,19
Romania,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,Lower secondary or less,Never,29
Romania,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,Lower secondary or less,Dont know,0
Sweden,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,Lower secondary or less,Always,13
Sweden,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,Lower secondary or less,Often,10
Sweden,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,Lower secondary or less,Rarely,22
Sweden,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,Lower secondary or less,Never,54
Sweden,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,Lower secondary or less,Dont know,0
Slovenia,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,Lower secondary or less,Always,NA
Slovenia,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,Lower secondary or less,Often,NA
Slovenia,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,Lower secondary or less,Rarely,NA
Slovenia,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,Lower secondary or less,Never,NA
Slovenia,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,Lower secondary or less,Dont know,NA
Slovakia,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,Lower secondary or less,Always,13
Slovakia,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,Lower secondary or less,Often,26
Slovakia,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,Lower secondary or less,Rarely,26
Slovakia,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,Lower secondary or less,Never,35
Slovakia,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,Lower secondary or less,Dont know,0
United Kingdom,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,Lower secondary or less,Always,18
United Kingdom,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,Lower secondary or less,Often,17
United Kingdom,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,Lower secondary or less,Rarely,24
United Kingdom,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,Lower secondary or less,Never,42
United Kingdom,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,Lower secondary or less,Dont know,0
EU-28,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,Lower secondary or less,Always,17
EU-28,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,Lower secondary or less,Often,16
EU-28,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,Lower secondary or less,Rarely,24
EU-28,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,Lower secondary or less,Never,43
EU-28,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,Lower secondary or less,Dont know,0
North Macedonia,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,Lower secondary or less,Always,NA
North Macedonia,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,Lower secondary or less,Often,NA
North Macedonia,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,Lower secondary or less,Rarely,NA
North Macedonia,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,Lower secondary or less,Never,NA
North Macedonia,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,Lower secondary or less,Dont know,NA
Serbia,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,Lower secondary or less,Always,NA
Serbia,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,Lower secondary or less,Often,NA
Serbia,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,Lower secondary or less,Rarely,NA
Serbia,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,Lower secondary or less,Never,NA
Serbia,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,Lower secondary or less,Dont know,NA
Austria,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Trans people,Lower secondary or less,Always,9
Austria,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Trans people,Lower secondary or less,Often,26
Austria,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Trans people,Lower secondary or less,Rarely,35
Austria,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Trans people,Lower secondary or less,Never,29
Austria,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Trans people,Lower secondary or less,Dont know,0
Belgium,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Trans people,Lower secondary or less,Always,17
Belgium,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Trans people,Lower secondary or less,Often,34
Belgium,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Trans people,Lower secondary or less,Rarely,28
Belgium,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Trans people,Lower secondary or less,Never,21
Belgium,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Trans people,Lower secondary or less,Dont know,0
Bulgaria,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Trans people,Lower secondary or less,Always,15
Bulgaria,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Trans people,Lower secondary or less,Often,24
Bulgaria,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Trans people,Lower secondary or less,Rarely,32
Bulgaria,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Trans people,Lower secondary or less,Never,29
Bulgaria,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Trans people,Lower secondary or less,Dont know,0
