CountryCode,question_label,target_group,residence,answer,percentage
North Macedonia,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Gay men,City,Dont know,0
Serbia,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Gay men,City,Always,88
Serbia,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Gay men,City,Often,7
Serbia,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Gay men,City,Rarely,2
Serbia,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Gay men,City,Never,2
Serbia,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Gay men,City,Dont know,0
Austria,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Gay men,Suburbs or outskirts of a city,Always,23
Austria,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Gay men,Suburbs or outskirts of a city,Often,28
Austria,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Gay men,Suburbs or outskirts of a city,Rarely,34
Austria,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Gay men,Suburbs or outskirts of a city,Never,15
Austria,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Gay men,Suburbs or outskirts of a city,Dont know,0
Belgium,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Gay men,Suburbs or outskirts of a city,Always,45
Belgium,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Gay men,Suburbs or outskirts of a city,Often,33
Belgium,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Gay men,Suburbs or outskirts of a city,Rarely,17
Belgium,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Gay men,Suburbs or outskirts of a city,Never,5
Belgium,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Gay men,Suburbs or outskirts of a city,Dont know,0
Bulgaria,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Gay men,Suburbs or outskirts of a city,Always,93
Bulgaria,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Gay men,Suburbs or outskirts of a city,Often,6
Bulgaria,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Gay men,Suburbs or outskirts of a city,Rarely,0
Bulgaria,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Gay men,Suburbs or outskirts of a city,Never,1
Bulgaria,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Gay men,Suburbs or outskirts of a city,Dont know,0
Cyprus,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Gay men,Suburbs or outskirts of a city,Always,71
Cyprus,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Gay men,Suburbs or outskirts of a city,Often,13
Cyprus,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Gay men,Suburbs or outskirts of a city,Rarely,2
Cyprus,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Gay men,Suburbs or outskirts of a city,Never,14
Cyprus,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Gay men,Suburbs or outskirts of a city,Dont know,0
Czechia,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Gay men,Suburbs or outskirts of a city,Always,33
Czechia,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Gay men,Suburbs or outskirts of a city,Often,24
Czechia,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Gay men,Suburbs or outskirts of a city,Rarely,21
Czechia,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Gay men,Suburbs or outskirts of a city,Never,22
Czechia,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Gay men,Suburbs or outskirts of a city,Dont know,0
Germany,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Gay men,Suburbs or outskirts of a city,Always,27
Germany,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Gay men,Suburbs or outskirts of a city,Often,32
Germany,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Gay men,Suburbs or outskirts of a city,Rarely,27
Germany,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Gay men,Suburbs or outskirts of a city,Never,13
Germany,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Gay men,Suburbs or outskirts of a city,Dont know,0
Denmark,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Gay men,Suburbs or outskirts of a city,Always,37
Denmark,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Gay men,Suburbs or outskirts of a city,Often,25
Denmark,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Gay men,Suburbs or outskirts of a city,Rarely,28
Denmark,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Gay men,Suburbs or outskirts of a city,Never,10
Denmark,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Gay men,Suburbs or outskirts of a city,Dont know,0
Estonia,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Gay men,Suburbs or outskirts of a city,Always,NA
Estonia,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Gay men,Suburbs or outskirts of a city,Often,NA
Estonia,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Gay men,Suburbs or outskirts of a city,Rarely,NA
Estonia,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Gay men,Suburbs or outskirts of a city,Never,NA
Estonia,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Gay men,Suburbs or outskirts of a city,Dont know,NA
Greece,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Gay men,Suburbs or outskirts of a city,Always,47
Greece,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Gay men,Suburbs or outskirts of a city,Often,40
Greece,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Gay men,Suburbs or outskirts of a city,Rarely,9
Greece,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Gay men,Suburbs or outskirts of a city,Never,4
Greece,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Gay men,Suburbs or outskirts of a city,Dont know,0
Spain,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Gay men,Suburbs or outskirts of a city,Always,20
Spain,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Gay men,Suburbs or outskirts of a city,Often,37
