CountryCode,question_label,target_group,age,answer,percentage
Czechia,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Gay men,15-17,Rarely,22
Czechia,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Gay men,15-17,Never,26
Czechia,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Gay men,15-17,Dont know,0
Germany,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Gay men,15-17,Always,20
Germany,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Gay men,15-17,Often,39
Germany,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Gay men,15-17,Rarely,19
Germany,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Gay men,15-17,Never,22
Germany,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Gay men,15-17,Dont know,0
Denmark,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Gay men,15-17,Always,NA
Denmark,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Gay men,15-17,Often,NA
Denmark,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Gay men,15-17,Rarely,NA
Denmark,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Gay men,15-17,Never,NA
Denmark,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Gay men,15-17,Dont know,NA
Estonia,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Gay men,15-17,Always,NA
Estonia,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Gay men,15-17,Often,NA
Estonia,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Gay men,15-17,Rarely,NA
Estonia,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Gay men,15-17,Never,NA
Estonia,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Gay men,15-17,Dont know,NA
Greece,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Gay men,15-17,Always,42
Greece,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Gay men,15-17,Often,34
Greece,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Gay men,15-17,Rarely,15
Greece,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Gay men,15-17,Never,7
Greece,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Gay men,15-17,Dont know,2
Spain,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Gay men,15-17,Always,20
Spain,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Gay men,15-17,Often,34
Spain,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Gay men,15-17,Rarely,24
Spain,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Gay men,15-17,Never,21
Spain,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Gay men,15-17,Dont know,1
Finland,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Gay men,15-17,Always,NA
Finland,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Gay men,15-17,Often,NA
Finland,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Gay men,15-17,Rarely,NA
Finland,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Gay men,15-17,Never,NA
Finland,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Gay men,15-17,Dont know,NA
France,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Gay men,15-17,Always,38
France,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Gay men,15-17,Often,36
France,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Gay men,15-17,Rarely,17
France,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Gay men,15-17,Never,9
France,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Gay men,15-17,Dont know,0
Croatia,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Gay men,15-17,Always,NA
Croatia,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Gay men,15-17,Often,NA
Croatia,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Gay men,15-17,Rarely,NA
Croatia,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Gay men,15-17,Never,NA
Croatia,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Gay men,15-17,Dont know,NA
Hungary,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Gay men,15-17,Always,47
Hungary,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Gay men,15-17,Often,26
Hungary,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Gay men,15-17,Rarely,19
Hungary,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Gay men,15-17,Never,6
Hungary,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Gay men,15-17,Dont know,2
Ireland,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Gay men,15-17,Always,28
Ireland,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Gay men,15-17,Often,34
Ireland,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Gay men,15-17,Rarely,13
Ireland,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Gay men,15-17,Never,26
Ireland,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Gay men,15-17,Dont know,0
Italy,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Gay men,15-17,Always,31
Italy,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Gay men,15-17,Often,37
Italy,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Gay men,15-17,Rarely,15
Italy,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Gay men,15-17,Never,17
Italy,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Gay men,15-17,Dont know,1
Lithuania,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Gay men,15-17,Always,77
Lithuania,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Gay men,15-17,Often,15
Lithuania,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Gay men,15-17,Rarely,5
Lithuania,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Gay men,15-17,Never,3
Lithuania,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Gay men,15-17,Dont know,0
Luxembourg,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Gay men,15-17,Always,NA
Luxembourg,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Gay men,15-17,Often,NA
Luxembourg,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Gay men,15-17,Rarely,NA
Luxembourg,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Gay men,15-17,Never,NA
Luxembourg,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Gay men,15-17,Dont know,NA
Latvia,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Gay men,15-17,Always,82
Latvia,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Gay men,15-17,Often,16
Latvia,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Gay men,15-17,Rarely,0
Latvia,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Gay men,15-17,Never,0
Latvia,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Gay men,15-17,Dont know,2
