CountryCode,question_label,target_group,residence,answer,percentage
Estonia,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Lesbian women,Suburbs or outskirts of a city,Dont know,NA
Greece,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Lesbian women,Suburbs or outskirts of a city,Always,9
Greece,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Lesbian women,Suburbs or outskirts of a city,Often,21
Greece,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Lesbian women,Suburbs or outskirts of a city,Rarely,48
Greece,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Lesbian women,Suburbs or outskirts of a city,Never,23
Greece,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Lesbian women,Suburbs or outskirts of a city,Dont know,0
Spain,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Lesbian women,Suburbs or outskirts of a city,Always,8
Spain,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Lesbian women,Suburbs or outskirts of a city,Often,31
Spain,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Lesbian women,Suburbs or outskirts of a city,Rarely,42
Spain,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Lesbian women,Suburbs or outskirts of a city,Never,19
Spain,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Lesbian women,Suburbs or outskirts of a city,Dont know,0
Finland,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Lesbian women,Suburbs or outskirts of a city,Always,2
Finland,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Lesbian women,Suburbs or outskirts of a city,Often,5
Finland,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Lesbian women,Suburbs or outskirts of a city,Rarely,40
Finland,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Lesbian women,Suburbs or outskirts of a city,Never,54
Finland,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Lesbian women,Suburbs or outskirts of a city,Dont know,0
France,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Lesbian women,Suburbs or outskirts of a city,Always,11
France,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Lesbian women,Suburbs or outskirts of a city,Often,33
France,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Lesbian women,Suburbs or outskirts of a city,Rarely,43
France,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Lesbian women,Suburbs or outskirts of a city,Never,12
France,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Lesbian women,Suburbs or outskirts of a city,Dont know,0
Croatia,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Lesbian women,Suburbs or outskirts of a city,Always,NA
Croatia,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Lesbian women,Suburbs or outskirts of a city,Often,NA
Croatia,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Lesbian women,Suburbs or outskirts of a city,Rarely,NA
Croatia,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Lesbian women,Suburbs or outskirts of a city,Never,NA
Croatia,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Lesbian women,Suburbs or outskirts of a city,Dont know,NA
Hungary,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Lesbian women,Suburbs or outskirts of a city,Always,15
Hungary,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Lesbian women,Suburbs or outskirts of a city,Often,18
Hungary,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Lesbian women,Suburbs or outskirts of a city,Rarely,38
Hungary,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Lesbian women,Suburbs or outskirts of a city,Never,29
Hungary,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Lesbian women,Suburbs or outskirts of a city,Dont know,0
Ireland,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Lesbian women,Suburbs or outskirts of a city,Always,17
Ireland,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Lesbian women,Suburbs or outskirts of a city,Often,26
Ireland,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Lesbian women,Suburbs or outskirts of a city,Rarely,36
Ireland,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Lesbian women,Suburbs or outskirts of a city,Never,21
Ireland,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Lesbian women,Suburbs or outskirts of a city,Dont know,0
Italy,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Lesbian women,Suburbs or outskirts of a city,Always,13
Italy,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Lesbian women,Suburbs or outskirts of a city,Often,27
Italy,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Lesbian women,Suburbs or outskirts of a city,Rarely,31
Italy,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Lesbian women,Suburbs or outskirts of a city,Never,29
Italy,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Lesbian women,Suburbs or outskirts of a city,Dont know,0
Lithuania,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Lesbian women,Suburbs or outskirts of a city,Always,NA
Lithuania,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Lesbian women,Suburbs or outskirts of a city,Often,NA
Lithuania,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Lesbian women,Suburbs or outskirts of a city,Rarely,NA
Lithuania,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Lesbian women,Suburbs or outskirts of a city,Never,NA
Lithuania,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Lesbian women,Suburbs or outskirts of a city,Dont know,NA
Luxembourg,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Lesbian women,Suburbs or outskirts of a city,Always,NA
Luxembourg,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Lesbian women,Suburbs or outskirts of a city,Often,NA
Luxembourg,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Lesbian women,Suburbs or outskirts of a city,Rarely,NA
Luxembourg,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Lesbian women,Suburbs or outskirts of a city,Never,NA
Luxembourg,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Lesbian women,Suburbs or outskirts of a city,Dont know,NA
Latvia,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Lesbian women,Suburbs or outskirts of a city,Always,NA
Latvia,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Lesbian women,Suburbs or outskirts of a city,Often,NA
Latvia,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Lesbian women,Suburbs or outskirts of a city,Rarely,NA
Latvia,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Lesbian women,Suburbs or outskirts of a city,Never,NA
Latvia,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Lesbian women,Suburbs or outskirts of a city,Dont know,NA
Malta,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Lesbian women,Suburbs or outskirts of a city,Always,NA
Malta,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Lesbian women,Suburbs or outskirts of a city,Often,NA
Malta,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Lesbian women,Suburbs or outskirts of a city,Rarely,NA
Malta,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Lesbian women,Suburbs or outskirts of a city,Never,NA
