CountryCode,question_label,target_group,age,answer,percentage
Slovakia,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Bisexual women,18-24,"A cafe, restaurant, pub, club",50
Slovakia,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Bisexual women,18-24,Public transport ,61
Slovakia,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Bisexual women,18-24,"In the street, a square, park, car park or other public place",55
Slovakia,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Bisexual women,18-24,In a healthcare setting (hospital or other medical service),43
Slovakia,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Bisexual women,18-24,Public premises or buildings,48
Slovakia,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Bisexual women,18-24,Other ,9
Slovakia,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Bisexual women,18-24,Dont Know ,3
United Kingdom,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Bisexual women,18-24,My home ,21
United Kingdom,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Bisexual women,18-24,Around my family ,42
United Kingdom,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Bisexual women,18-24,School ,26
United Kingdom,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Bisexual women,18-24,Workplace ,34
United Kingdom,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Bisexual women,18-24,"A cafe, restaurant, pub, club",36
United Kingdom,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Bisexual women,18-24,Public transport ,64
United Kingdom,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Bisexual women,18-24,"In the street, a square, park, car park or other public place",58
United Kingdom,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Bisexual women,18-24,In a healthcare setting (hospital or other medical service),20
United Kingdom,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Bisexual women,18-24,Public premises or buildings,38
United Kingdom,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Bisexual women,18-24,Other ,8
United Kingdom,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Bisexual women,18-24,Dont Know ,7
EU-28,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Bisexual women,18-24,My home ,22
EU-28,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Bisexual women,18-24,Around my family ,49
EU-28,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Bisexual women,18-24,School ,30
EU-28,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Bisexual women,18-24,Workplace ,35
EU-28,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Bisexual women,18-24,"A cafe, restaurant, pub, club",33
EU-28,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Bisexual women,18-24,Public transport ,53
EU-28,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Bisexual women,18-24,"In the street, a square, park, car park or other public place",51
EU-28,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Bisexual women,18-24,In a healthcare setting (hospital or other medical service),28
EU-28,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Bisexual women,18-24,Public premises or buildings,40
EU-28,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Bisexual women,18-24,Other ,11
EU-28,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Bisexual women,18-24,Dont Know ,8
North Macedonia,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Bisexual women,18-24,My home ,62
North Macedonia,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Bisexual women,18-24,Around my family ,74
North Macedonia,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Bisexual women,18-24,School ,40
North Macedonia,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Bisexual women,18-24,Workplace ,38
North Macedonia,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Bisexual women,18-24,"A cafe, restaurant, pub, club",43
North Macedonia,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Bisexual women,18-24,Public transport ,41
North Macedonia,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Bisexual women,18-24,"In the street, a square, park, car park or other public place",58
North Macedonia,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Bisexual women,18-24,In a healthcare setting (hospital or other medical service),28
North Macedonia,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Bisexual women,18-24,Public premises or buildings,40
North Macedonia,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Bisexual women,18-24,Other ,15
North Macedonia,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Bisexual women,18-24,Dont Know ,6
Serbia,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Bisexual women,18-24,My home ,45
Serbia,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Bisexual women,18-24,Around my family ,63
Serbia,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Bisexual women,18-24,School ,48
Serbia,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Bisexual women,18-24,Workplace ,34
Serbia,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Bisexual women,18-24,"A cafe, restaurant, pub, club",34
